offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;gear_count_raw;battery_life_raw;frame_size_raw;wheel_size_raw;is_ebike;description_raw
86689075;9153;Zürich;Sonnenbergstrasse 66;Cube;Kathmandu Hybrid Pro;CHF 4190.-;22 Gänge;118 km;57 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
62839669;4253;Zürich;Zieglerstrasse 46;Trek;Domane SL 6;CHF 1890.-;9 Gänge;;50 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
85007097;8313;Basel;Kellerstrasse 11;Scott;Scale 940;CHF 1910.-;12 Gänge;;47 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
46223679;1545;Baar;Weberstrasse 47;Orbea;Gain D30;CHF 3300.-;22 Gänge;86 km;54 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
58937338;7265;Zürich;Kellerstrasse 20;Giant;Explore E+ 2;CHF 3060.-;12 Gänge;82 km;57 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
81816698;6566;Chur;Sonnenbergstrasse 57;Giant;Explore E+ 2;CHF 3140.-;9 Gänge;97 km;50 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
44787730;7808;Luzern;Sonnenbergstrasse 76;Cube;Kathmandu Hybrid Pro;CHF 3010.-;22 Gänge;154 km;47 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
31706854;5568;Winterthur;Kellerstrasse 74;Cannondale;Synapse Carbon 3;CHF 1660.-;9 Gänge;;54 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
20815772;4227;St. Gallen;Kellerstrasse 121;Scott;Scale 940;CHF 1740.-;12 Gänge;;58 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
33795757;1598;Luzern;Weberstrasse 109;Giant;Explore E+ 2;CHF 2990.-;11 Gänge;107 km;58 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
92315482;1203;Zug;Kellerstrasse 46;Orbea;Gain D30;CHF 2960.-;10 Gänge;132 km;46 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
38762866;5409;Zürich;Steinenvorstadt 116;Scott;Scale 940;CHF 1650.-;9 Gänge;;53 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
50741481;4383;Chur;Sonnenbergstrasse 144;Trek;Domane SL 6;CHF 1370.-;10 Gänge;;55 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
33869564;2774;Luzern;Steinenvorstadt 32;Cube;Kathmandu Hybrid Pro;CHF 3220.-;11 Gänge;141 km;50 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
17176991;4382;Bern;Weberstrasse 128;Cube;Kathmandu Hybrid Pro;CHF 3240.-;22 Gänge;111 km;53 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
54763593;5691;Zürich;Zieglerstrasse 118;Trek;Domane SL 6;CHF 930.-;22 Gänge;;49 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
81379736;7446;Chur;Weberstrasse 111;Scott;Scale 940;CHF 1400.-;9 Gänge;;46 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
16161189;7696;Aarau;Kellerstrasse 102;Cube;Kathmandu Hybrid Pro;CHF 3490.-;11 Gänge;85 km;46 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
92278126;1112;Bern;Kellerstrasse 134;Cannondale;Synapse Carbon 3;CHF 1520.-;9 Gänge;;47 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
14917449;9782;Chur;Sonnenbergstrasse 41;Cube;Kathmandu Hybrid Pro;CHF 3710.-;12 Gänge;136 km;57 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
70980608;3970;Zürich;Steinenvorstadt 24;Scott;Scale 940;CHF 1230.-;9 Gänge;;49 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
16517210;1305;Winterthur;Zieglerstrasse 124;Cannondale;Synapse Carbon 3;CHF 2320.-;22 Gänge;;60 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
10063053;3690;Zürich;Sonnenbergstrasse 10;Trek;Domane SL 6;CHF 1820.-;11 Gänge;;58 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
32137221;5144;Zug;Kellerstrasse 137;Haibike;Trekking 7;CHF 3320.-;9 Gänge;150 km;48 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
95504924;8567;Zug;Sonnenbergstrasse 47;Haibike;Trekking 7;CHF 3480.-;11 Gänge;112 km;52 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
47423809;1958;St. Gallen;Steinenvorstadt 137;Focus;Jam² 6.8;CHF 3090.-;9 Gänge;91 km;54 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
12865755;1973;Zug;Weberstrasse 121;Orbea;Gain D30;CHF 3570.-;10 Gänge;156 km;54 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
21555001;5253;Winterthur;Sonnenbergstrasse 40;Giant;Explore E+ 2;CHF 3550.-;12 Gänge;141 km;51 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
92514942;3510;Zürich;Sonnenbergstrasse 140;Haibike;Trekking 7;CHF 4130.-;22 Gänge;115 km;56 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
77904920;9772;St. Gallen;Weberstrasse 97;Cube;Kathmandu Hybrid Pro;CHF 3560.-;10 Gänge;116 km;57 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
51374847;3290;St. Gallen;Steinenvorstadt 148;Trek;Domane SL 6;CHF 870.-;11 Gänge;;54 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
59018849;3917;Bern;Zieglerstrasse 36;Specialized;Turbo Vado 5.0;CHF 4380.-;22 Gänge;159 km;50 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
40930218;1057;Aarau;Zieglerstrasse 148;Cube;Kathmandu Hybrid Pro;CHF 2450.-;9 Gänge;94 km;46 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
80857605;7276;Bern;Steinenvorstadt 94;Specialized;Turbo Vado 5.0;CHF 2050.-;11 Gänge;132 km;46 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
37772788;4786;Zug;Steinenvorstadt 16;Scott;Scale 940;CHF 2280.-;22 Gänge;;48 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
71173130;7389;St. Gallen;Zieglerstrasse 51;Scott;Scale 940;CHF 1940.-;11 Gänge;;55 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
94516779;6668;Bern;Kellerstrasse 106;Bulls;E-Stream EVO AM 4;CHF 2900.-;9 Gänge;89 km;57 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
77066740;9044;Zug;Kellerstrasse 61;Bulls;E-Stream EVO AM 4;CHF 4240.-;22 Gänge;87 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
80309516;4812;Aarau;Zieglerstrasse 4;Orbea;Gain D30;CHF 3250.-;10 Gänge;135 km;52 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
94958598;8609;Aarau;Steinenvorstadt 120;Specialized;Turbo Vado 5.0;CHF 3270.-;9 Gänge;87 km;46 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
59707248;6267;Baar;Kellerstrasse 68;Scott;Scale 940;CHF 3010.-;22 Gänge;;52 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
48140180;7751;Baar;Sonnenbergstrasse 74;Bulls;E-Stream EVO AM 4;CHF 4020.-;22 Gänge;114 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
38118285;9759;St. Gallen;Kellerstrasse 11;Cannondale;Synapse Carbon 3;CHF 1810.-;9 Gänge;;59 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
94833438;4646;Zürich;Zieglerstrasse 72;Focus;Jam² 6.8;CHF 3500.-;12 Gänge;139 km;56 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
13857981;9990;Zürich;Sonnenbergstrasse 26;Bulls;E-Stream EVO AM 4;CHF 3220.-;11 Gänge;116 km;57 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
95968286;2463;Chur;Kellerstrasse 129;Haibike;Trekking 7;CHF 3200.-;22 Gänge;85 km;47 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
36157114;8149;Basel;Weberstrasse 25;Scott;Scale 940;CHF 910.-;10 Gänge;;53 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
27413781;5452;Zürich;Sonnenbergstrasse 12;Specialized;Turbo Vado 5.0;CHF 3220.-;10 Gänge;95 km;46 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
61088749;7127;St. Gallen;Sonnenbergstrasse 75;Focus;Jam² 6.8;CHF 2750.-;11 Gänge;132 km;55 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
21680137;4997;St. Gallen;Steinenvorstadt 128;Specialized;Turbo Vado 5.0;CHF 1970.-;10 Gänge;144 km;47 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
76099348;8478;Basel;Steinenvorstadt 137;Haibike;Trekking 7;CHF 2770.-;12 Gänge;85 km;56 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
31125784;5756;St. Gallen;Zieglerstrasse 36;Bulls;E-Stream EVO AM 4;CHF 3260.-;9 Gänge;106 km;50 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
26996270;4833;Aarau;Kellerstrasse 49;Scott;Scale 940;CHF 1700.-;9 Gänge;;55 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
61721567;2109;Winterthur;Kellerstrasse 55;Scott;Scale 940;CHF 1450.-;10 Gänge;;56 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
36170693;7497;Zug;Steinenvorstadt 71;Trek;Domane SL 6;CHF 1740.-;9 Gänge;;46 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
89101150;9769;Baar;Steinenvorstadt 46;Orbea;Gain D30;CHF 2800.-;12 Gänge;121 km;49 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
21411633;1840;Aarau;Zieglerstrasse 109;Bulls;E-Stream EVO AM 4;CHF 2450.-;9 Gänge;94 km;47 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
47394912;4516;Chur;Weberstrasse 47;Giant;Explore E+ 2;CHF 2790.-;10 Gänge;126 km;59 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
74958231;6385;Basel;Kellerstrasse 65;Haibike;Trekking 7;CHF 3080.-;9 Gänge;95 km;52 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
46010368;6295;Zürich;Weberstrasse 139;Bulls;E-Stream EVO AM 4;CHF 2220.-;11 Gänge;97 km;49 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
18937878;8839;St. Gallen;Weberstrasse 150;Focus;Jam² 6.8;CHF 3100.-;9 Gänge;127 km;47 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
77000888;7110;St. Gallen;Steinenvorstadt 48;Haibike;Trekking 7;CHF 3480.-;9 Gänge;85 km;54 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
82239251;5178;Baar;Kellerstrasse 94;Trek;Domane SL 6;CHF 1520.-;12 Gänge;;60 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
12217278;9869;Luzern;Steinenvorstadt 127;Orbea;Gain D30;CHF 2150.-;12 Gänge;105 km;54 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
51225392;3659;Luzern;Steinenvorstadt 125;Giant;Explore E+ 2;CHF 3340.-;9 Gänge;91 km;51 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
33395924;6180;Baar;Zieglerstrasse 67;Specialized;Turbo Vado 5.0;CHF 3200.-;10 Gänge;129 km;53 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
48476188;3314;Zürich;Weberstrasse 107;Focus;Jam² 6.8;CHF 3280.-;9 Gänge;93 km;51 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
25348044;7232;St. Gallen;Zieglerstrasse 129;Haibike;Trekking 7;CHF 3550.-;9 Gänge;146 km;51 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
28567695;6515;Chur;Weberstrasse 117;Bulls;E-Stream EVO AM 4;CHF 3030.-;10 Gänge;97 km;58 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
36192005;1582;Aarau;Sonnenbergstrasse 27;Specialized;Turbo Vado 5.0;CHF 3530.-;9 Gänge;81 km;58 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
17857885;6129;Zug;Zieglerstrasse 118;Haibike;Trekking 7;CHF 3580.-;12 Gänge;87 km;49 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
35197589;2081;St. Gallen;Weberstrasse 104;Specialized;Turbo Vado 5.0;CHF 3120.-;11 Gänge;158 km;48 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
64139533;2336;Bern;Sonnenbergstrasse 115;Bulls;E-Stream EVO AM 4;CHF 3120.-;12 Gänge;121 km;48 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
82897326;3453;Chur;Kellerstrasse 55;Orbea;Gain D30;CHF 2760.-;10 Gänge;130 km;53 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
52789587;5403;Zug;Sonnenbergstrasse 101;Haibike;Trekking 7;CHF 2810.-;9 Gänge;93 km;49 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
98800136;9934;Aarau;Steinenvorstadt 51;Cannondale;Synapse Carbon 3;CHF 2780.-;22 Gänge;;46 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
45954523;6757;Zürich;Sonnenbergstrasse 75;Orbea;Gain D30;CHF 3510.-;9 Gänge;95 km;51 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
15437309;4119;Basel;Steinenvorstadt 5;Haibike;Trekking 7;CHF 2670.-;10 Gänge;107 km;48 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
90000879;8492;Bern;Sonnenbergstrasse 55;Cube;Kathmandu Hybrid Pro;CHF 3410.-;12 Gänge;125 km;55 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
60381636;7468;Zürich;Kellerstrasse 115;Cannondale;Synapse Carbon 3;CHF 720.-;12 Gänge;;50 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
33689263;5181;Aarau;Weberstrasse 75;Scott;Scale 940;CHF 1780.-;10 Gänge;;59 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
77764701;2207;Winterthur;Kellerstrasse 20;Cube;Kathmandu Hybrid Pro;CHF 2500.-;9 Gänge;127 km;52 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
83287954;8357;Aarau;Steinenvorstadt 20;Orbea;Gain D30;CHF 3560.-;12 Gänge;160 km;53 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
87784434;4372;Chur;Zieglerstrasse 100;Haibike;Trekking 7;CHF 3500.-;9 Gänge;114 km;59 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
34037099;1866;Luzern;Sonnenbergstrasse 34;Orbea;Gain D30;CHF 2000.-;10 Gänge;153 km;56 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
36122204;2364;Luzern;Zieglerstrasse 139;Trek;Domane SL 6;CHF 2470.-;22 Gänge;;53 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
11678124;1603;Baar;Kellerstrasse 2;Focus;Jam² 6.8;CHF 3250.-;11 Gänge;147 km;47 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
37758957;5068;Winterthur;Zieglerstrasse 117;Cube;Kathmandu Hybrid Pro;CHF 2630.-;12 Gänge;130 km;52 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
81980753;6894;Baar;Weberstrasse 76;Giant;Explore E+ 2;CHF 2990.-;12 Gänge;158 km;59 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
26691438;3112;St. Gallen;Zieglerstrasse 40;Focus;Jam² 6.8;CHF 4320.-;22 Gänge;124 km;57 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
71515412;7467;Luzern;Sonnenbergstrasse 66;Haibike;Trekking 7;CHF 3390.-;22 Gänge;135 km;46 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
42107280;5156;St. Gallen;Sonnenbergstrasse 21;Trek;Domane SL 6;CHF 1870.-;9 Gänge;;52 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
41050549;6535;Aarau;Kellerstrasse 62;Orbea;Gain D30;CHF 2010.-;11 Gänge;124 km;55 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
86939385;9859;Zug;Kellerstrasse 97;Specialized;Turbo Vado 5.0;CHF 2760.-;11 Gänge;146 km;59 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
36081309;3773;Luzern;Kellerstrasse 43;Orbea;Gain D30;CHF 2340.-;12 Gänge;92 km;47 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
41366567;9756;St. Gallen;Sonnenbergstrasse 60;Focus;Jam² 6.8;CHF 2580.-;12 Gänge;145 km;60 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
39636401;6997;Chur;Steinenvorstadt 142;Haibike;Trekking 7;CHF 4220.-;22 Gänge;90 km;60 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
34283878;3803;Aarau;Kellerstrasse 53;Bulls;E-Stream EVO AM 4;CHF 4700.-;22 Gänge;154 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
14555674;6972;Zürich;Steinenvorstadt 111;Giant;Explore E+ 2;CHF 3340.-;22 Gänge;115 km;48 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
50887985;5752;Winterthur;Kellerstrasse 100;Cube;Kathmandu Hybrid Pro;CHF 3850.-;11 Gänge;83 km;56 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
87152843;4328;Baar;Kellerstrasse 116;Focus;Jam² 6.8;CHF 3530.-;9 Gänge;134 km;50 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
74647374;9463;Bern;Zieglerstrasse 61;Focus;Jam² 6.8;CHF 3000.-;10 Gänge;128 km;46 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
66308185;9739;Zürich;Steinenvorstadt 133;Cube;Kathmandu Hybrid Pro;CHF 4450.-;22 Gänge;95 km;55 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
52342441;3506;Bern;Weberstrasse 95;Trek;Domane SL 6;CHF 2020.-;12 Gänge;;56 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
75242629;2394;Baar;Zieglerstrasse 50;Giant;Explore E+ 2;CHF 3070.-;9 Gänge;100 km;54 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
15829778;5468;Aarau;Kellerstrasse 23;Cube;Kathmandu Hybrid Pro;CHF 3450.-;22 Gänge;150 km;58 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
98968657;1437;Basel;Weberstrasse 126;Orbea;Gain D30;CHF 4460.-;12 Gänge;110 km;54 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
95315818;6776;Aarau;Sonnenbergstrasse 100;Cannondale;Synapse Carbon 3;CHF 1610.-;22 Gänge;;49 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
28395352;3301;Luzern;Weberstrasse 140;Orbea;Gain D30;CHF 3280.-;22 Gänge;98 km;49 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
82939301;7905;Baar;Kellerstrasse 131;Cannondale;Synapse Carbon 3;CHF 700.-;11 Gänge;;46 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
23846188;6162;Aarau;Steinenvorstadt 78;Bulls;E-Stream EVO AM 4;CHF 2080.-;11 Gänge;155 km;47 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
58490939;5831;Aarau;Sonnenbergstrasse 100;Haibike;Trekking 7;CHF 2870.-;12 Gänge;84 km;49 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
91187230;7770;Luzern;Weberstrasse 40;Trek;Domane SL 6;CHF 950.-;12 Gänge;;56 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
81977708;8338;Winterthur;Steinenvorstadt 58;Cube;Kathmandu Hybrid Pro;CHF 3200.-;11 Gänge;105 km;57 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
79260792;9763;Aarau;Weberstrasse 113;Specialized;Turbo Vado 5.0;CHF 3290.-;10 Gänge;134 km;47 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
75545319;4483;Winterthur;Zieglerstrasse 147;Trek;Domane SL 6;CHF 1510.-;11 Gänge;;46 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
61522745;4036;Zürich;Weberstrasse 89;Cannondale;Synapse Carbon 3;CHF 1810.-;12 Gänge;;60 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
93267069;7682;Luzern;Steinenvorstadt 32;Haibike;Trekking 7;CHF 3000.-;11 Gänge;89 km;55 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
47563707;9546;Luzern;Steinenvorstadt 127;Haibike;Trekking 7;CHF 2330.-;9 Gänge;156 km;46 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
45343630;2263;St. Gallen;Zieglerstrasse 17;Orbea;Gain D30;CHF 3260.-;11 Gänge;157 km;58 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
33247028;2464;Chur;Steinenvorstadt 34;Orbea;Gain D30;CHF 3130.-;10 Gänge;92 km;55 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
32833853;8233;Baar;Steinenvorstadt 13;Cube;Kathmandu Hybrid Pro;CHF 3250.-;9 Gänge;118 km;52 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
41602850;9977;Winterthur;Sonnenbergstrasse 33;Cannondale;Synapse Carbon 3;CHF 1380.-;11 Gänge;;58 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
71341654;3928;St. Gallen;Steinenvorstadt 149;Haibike;Trekking 7;CHF 3640.-;22 Gänge;143 km;47 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
71265563;6816;Luzern;Kellerstrasse 49;Focus;Jam² 6.8;CHF 2600.-;12 Gänge;145 km;51 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
92954185;7444;Luzern;Steinenvorstadt 6;Trek;Domane SL 6;CHF 1210.-;11 Gänge;;51 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
66946517;8728;Baar;Zieglerstrasse 16;Haibike;Trekking 7;CHF 2950.-;10 Gänge;131 km;46 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
20466861;9955;Basel;Sonnenbergstrasse 101;Focus;Jam² 6.8;CHF 2840.-;9 Gänge;119 km;48 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
91229528;7521;Basel;Steinenvorstadt 120;Specialized;Turbo Vado 5.0;CHF 3350.-;12 Gänge;109 km;59 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
78685437;1850;Luzern;Kellerstrasse 99;Specialized;Turbo Vado 5.0;CHF 2750.-;12 Gänge;129 km;54 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
